Setpoint, C:;650

Time, sec;Temperature 1, C;Temperature 2, C;Relay 1;Relay 2
1;586.9;124.9;0;0
2;586.8;124.9;0;0
3;586.7;124.9;0;0
4;586.6;124.9;0;0
5;586.5;124.9;0;0
6;586.3;124.9;0;0
7;586.2;124.9;0;0
8;586.2;124.9;0;0
9;586.1;124.9;1;1
10;585.9;124.9;1;1
11;585.8;124.9;1;1
12;585.7;124.9;1;1
13;585.7;124.9;1;1
14;585.7;124.9;1;1
15;585.6;124.9;1;1
16;585.6;124.9;1;1
17;585.6;124.9;1;1
18;585.7;124.9;1;1
19;585.8;124.9;1;1
20;585.8;124.9;1;1
21;585.9;124.9;1;1
22;586;124.9;1;1
23;586.1;124.9;1;1
24;586.4;124.9;1;1
25;586.5;124.9;1;1
26;586.7;124.9;1;1
27;586.9;124.9;1;1
28;587.1;124.9;1;1
29;587.3;124.9;1;1
30;587.6;124.9;1;1
31;587.8;124.9;1;1
32;588;124.9;1;1
33;588.2;124.9;1;1
34;588.5;124.9;1;1
35;588.8;124.9;1;1
36;589;124.9;1;1
37;589.3;124.9;1;1
38;589.6;124.9;1;1
39;589.9;124.9;1;1
40;590.2;124.9;1;1
41;590.5;124.9;1;1
42;590.8;124.9;1;1
43;591.2;124.9;1;1
44;591.5;124.9;1;1
45;592.1;124.9;1;1
46;592.5;124.9;1;1
47;592.8;124.9;1;1
48;593.2;124.9;1;1
49;593.5;124.9;1;1
50;593.8;124.9;1;1
51;594.2;124.9;1;1
52;594.5;124.9;1;1
53;594.9;124.9;1;1
54;595.3;124.9;1;1
55;595.6;124.9;1;1
56;596;124.9;1;1
57;596.4;124.9;1;1
58;596.8;124.9;1;1
59;597.1;124.9;1;1
60;597.5;124.9;1;1
61;597.9;124.9;1;1
62;598.3;124.9;1;1
63;598.6;124.9;1;1
64;599;124.9;1;1
65;599.4;124.9;1;1
66;599.7;124.9;1;1
67;600.1;124.9;1;1
68;600.5;124.9;1;1
69;600.8;124.9;1;1
70;601.3;124.9;1;1
71;601.6;124.9;1;1
72;602;124.9;1;1
73;602.5;124.9;1;1
74;602.8;124.9;1;1
75;603.2;124.9;1;1
76;603.6;124.9;1;1
77;604.1;124.9;1;1
78;604.5;124.9;1;1
79;605;124.9;1;1
80;605.4;124.9;1;1
81;605.8;124.9;1;1
82;606.1;124.9;1;1
83;606.6;124.9;1;1
84;606.9;124.9;1;1
85;607.4;124.9;1;1
86;607.8;124.9;1;1
87;608.1;124.9;1;1
88;608.6;124.9;1;1
89;609;124.9;1;1
90;609.5;124.9;1;1
91;609.9;124.9;1;1
92;610.3;124.9;1;1
93;610.7;124.9;1;1
94;611.1;124.9;1;1
95;611.5;124.9;1;1
96;612;124.9;1;1
97;612.4;124.9;1;1
98;612.8;124.9;1;1
99;613.2;124.9;1;1
100;613.7;124.9;1;1
101;614.1;124.9;1;1
102;614.5;124.9;1;1
103;614.9;124.9;1;1
104;615.4;124.9;1;1
105;615.8;124.9;1;1
106;616.3;124.9;1;1
107;616.8;124.9;1;1
108;617.2;124.9;1;1
109;617.7;124.9;1;1
110;618.1;124.9;1;1
111;618.5;124.9;1;1
112;618.9;124.9;1;1
113;619.3;124.9;1;1
114;619.8;124.9;1;1
115;620.2;124.9;1;1
116;620.7;124.9;1;1
117;621.1;124.9;1;1
118;621.7;124.9;1;1
119;622;124.9;1;1
120;622.6;124.9;0;0
121;623;124.9;1;1
122;623.4;124.9;1;1
123;623.9;124.9;1;1
124;624.3;124.9;1;1
125;624.7;124.9;1;1
126;625.1;124.9;0;0
127;625.6;124.9;1;1
128;626;124.9;1;1
129;626.3;124.9;1;1
130;626.8;124.9;1;1
131;627.2;124.9;1;1
132;627.6;124.9;0;0
133;628;124.9;0;0
134;628.4;124.9;1;1
135;628.8;124.9;1;1
136;629.2;124.9;1;1
137;629.6;124.9;1;1
138;629.9;124.9;0;0
139;630.3;124.9;0;0
140;630.7;124.9;1;1
141;631.1;124.9;1;1
142;631.4;124.9;1;1
143;631.8;124.9;1;1
144;632.1;124.9;0;0
145;632.4;124.9;0;0
146;632.8;124.9;1;1
147;633.2;124.9;1;1
148;633.5;124.9;1;1
149;633.8;124.9;1;1
150;634.1;124.9;0;0
151;634.5;124.9;0;0
152;634.8;124.9;0;0
153;635.2;124.9;1;1
154;635.4;124.9;1;1
155;635.7;124.9;1;1
156;636.1;124.9;0;0
157;636.3;124.9;0;0
158;636.6;124.9;0;0
159;636.8;124.9;1;1
160;637.1;124.9;1;1
161;637.4;124.9;1;1
162;637.8;124.9;0;0
163;638;124.9;0;0
164;638.3;124.9;0;0
165;638.5;124.9;0;0
166;638.7;124.9;1;1
167;639;124.9;1;1
168;639.2;124.9;0;0
169;639.6;124.9;0;0
170;639.8;124.9;0;0
171;640;124.9;0;0
172;640.1;124.9;1;1
173;640.4;124.9;1;1
174;640.6;124.9;1;1
175;640.8;124.9;1;1
176;641;124.9;1;1
177;641.2;124.9;1;1
178;641.5;124.9;1;1
179;641.7;124.9;1;1
180;642;124.9;0;0
181;642.2;124.9;0;0
182;642.5;124.9;0;0
183;642.8;124.9;0;0
184;643;124.9;0;0
185;643.3;124.9;1;1
186;643.5;124.9;0;0
187;643.8;124.9;0;0
188;643.9;124.9;0;0
189;644.1;124.9;0;0
190;644.4;124.9;0;0
191;644.5;124.9;1;1
192;644.7;124.9;0;0
193;644.8;124.9;0;0
194;645;124.9;0;0
195;645.1;124.9;0;0
196;645.3;124.9;0;0
197;645.3;124.9;0;0
198;645.5;124.9;1;1
199;645.6;124.9;0;0
200;645.8;124.9;0;0
201;645.9;124.9;0;0
202;646;124.9;0;0
203;646;124.9;0;0
204;646.1;124.9;1;1
205;646.2;124.9;0;0
206;646.3;124.9;0;0
207;646.5;124.9;0;0
208;646.5;124.9;0;0
209;646.5;124.9;0;0
210;646.6;124.9;1;1
211;646.6;124.9;0;0
212;646.8;124.9;0;0
213;646.8;124.9;0;0
214;646.8;124.9;0;0
215;646.9;124.9;0;0
216;647;124.9;0;0
217;647.1;124.9;0;0
218;647.1;124.9;0;0
219;647.1;124.9;0;0
220;647.1;124.9;0;0
221;647.1;124.9;0;0
222;647.2;124.9;0;0
223;647.2;124.9;1;1
224;647.3;124.9;1;1
225;647.3;124.9;0;0
226;647.3;124.9;0;0
227;647.4;124.9;0;0
228;647.4;124.9;0;0
229;647.4;124.9;0;0
230;647.4;124.9;1;1
231;647.5;124.9;0;0
232;647.6;124.9;0;0
233;647.6;124.9;0;0
234;647.6;124.9;0;0
235;647.6;124.9;0;0
236;647.6;124.9;1;1
237;647.7;124.9;1;1
238;647.8;124.9;0;0
239;647.8;124.9;0;0
240;647.8;124.9;0;0
241;647.9;124.9;0;0
242;647.9;124.9;1;1
243;647.9;124.9;1;1
244;647.9;124.9;0;0
245;648.1;124.9;0;0
246;648.1;124.9;0;0
247;648.2;124.9;0;0
248;648.2;124.9;1;1
249;648.3;124.9;1;1
250;648.4;124.9;0;0
251;648.4;124.9;0;0
252;648.6;124.9;0;0
253;648.7;124.9;0;0
254;648.7;124.9;0;0
255;648.7;124.9;1;1
256;648.8;124.9;0;0
257;648.9;124.9;0;0
258;649;124.9;0;0
259;649;124.9;0;0
260;649;124.9;0;0
261;649.2;124.9;1;1
262;649.2;124.9;0;0
263;649.3;124.9;0;0
264;649.3;124.9;0;0
265;649.3;124.9;0;0
266;649.3;124.9;0;0
267;649.4;124.9;1;1
268;649.4;124.9;0;0
269;649.4;124.9;0;0
270;649.5;124.9;0;0
271;649.6;124.9;0;0
272;649.6;124.9;0;0
273;649.6;124.9;0;0
274;649.6;124.9;0;0
275;649.6;124.9;0;0
276;649.6;124.9;0;0
277;649.6;124.9;0;0
278;649.6;124.9;0;0
279;649.6;124.9;0;0
280;649.6;124.9;0;0
281;649.5;124.9;0;0
282;649.5;124.9;0;0
283;649.5;124.9;0;0
284;649.5;124.9;0;0
285;649.4;124.9;0;0
286;649.3;124.9;1;1
287;649.3;124.9;0;0
288;649.3;124.9;0;0
289;649.3;124.9;0;0
290;649.3;124.9;0;0
291;649.3;124.9;0;0
292;649.2;124.9;0;0
293;649.2;124.9;0;0
294;649.1;124.9;0;0
295;649.2;124.9;0;0
296;649;124.9;0;0
297;648.9;124.9;0;0
298;648.9;124.9;0;0
299;648.9;124.9;0;0
300;648.8;124.9;1;1
301;648.7;124.9;0;0
302;648.7;124.9;0;0
303;648.6;124.9;0;0
304;648.6;124.9;0;0
305;648.5;124.9;0;0
306;648.6;124.9;1;1
307;648.5;124.9;0;0
308;648.5;124.9;0;0
309;648.4;124.9;0;0
310;648.4;124.9;0;0
311;648.3;124.9;0;0
312;648.3;124.9;0;0
313;648.3;124.9;1;1
314;648.3;124.9;0;0
315;648.2;124.9;0;0
316;648.1;124.9;0;0
317;648.2;124.9;0;0
318;648.1;124.9;0;0
319;648.1;124.9;1;1
320;648.1;124.9;0;0
321;648;124.9;0;0
322;648;124.9;0;0
323;648;124.9;0;0
324;648;124.9;0;0
325;647.9;124.9;0;0
326;647.9;124.9;1;1
327;647.9;124.9;0;0
328;647.8;124.9;0;0
329;647.8;124.9;0;0
330;647.8;124.9;0;0
